id,relative_path,filename,containing_directory,folder_artist_guess,tag_artist,tag_album_artist,tag_album,tag_title,tag_track_number,tag_disc_number,tag_year,tag_genre,metadata_status,confidence,reason
4095,music/Alternative/Presidents Of The United States/Presidents Of The United States/QEGQ.m4a,QEGQ.m4a,Presidents Of The United States,Alternative,Presidents Of The United States,,Presidents Of The United States,Peaches,11/18,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4096,music/Alternative/Puddle Of Mudd/Alternative Mix/EYMF.m4a,EYMF.m4a,Alternative Mix,Alternative,Puddle Of Mudd,,Alternative Mix,Blurry,17/17,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4097,music/Alternative/R.E.M/Alternative Mix/AHRK.m4a,AHRK.m4a,Alternative Mix,Alternative,R.E.M,,Alternative Mix,The One I Love,13/13,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4098,music/Alternative/R.E.M/Alternative Mix/XTRJ.m4a,XTRJ.m4a,Alternative Mix,Alternative,R.E.M,,Alternative Mix,Losing My Religion,8/19,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4099,music/Alternative/Red Hot Chilli Peppers/Alternative Mix/ALNW.m4a,ALNW.m4a,Alternative Mix,Alternative,Red Hot Chilli Peppers,,Alternative Mix,Give It Away,13/14,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4100,music/Alternative/Red Hot Chilli Peppers/Alternative Mix/EHYO.m4a,EHYO.m4a,Alternative Mix,Alternative,Red Hot Chilli Peppers,,Alternative Mix,Scar Tissue,3/17,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4101,music/Alternative/Red Hot Chilli Peppers/Alternative Mix/ELHO.m4a,ELHO.m4a,Alternative Mix,Alternative,Red Hot Chilli Peppers,,Alternative Mix,Californication,16/17,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4102,music/Alternative/Red Hot Chilli Peppers/Alternative Mix/GJEM.m4a,GJEM.m4a,Alternative Mix,Alternative,Red Hot Chilli Peppers,,Alternative Mix,Otherside,13/17,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4103,music/Alternative/Red Hot Chilli Peppers/Alternative Mix/LXAK.m4a,LXAK.m4a,Alternative Mix,Alternative,Red Hot Chilli Peppers,,Alternative Mix,Don't Stop,14/18,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4104,music/Alternative/Red Hot Chilli Peppers/Alternative Mix/OGFZ.mp3,OGFZ.mp3,Alternative Mix,Alternative,Red Hot Chili Peppers,,Greatest Hits [Warner Bros],Soul To Squeeze,5,,2008,Dance,metadata-conflict,0.6,metadata artist differs from folder artist guess
4105,music/Alternative/Red Hot Chilli Peppers/Alternative Mix/RHCI.m4a,RHCI.m4a,Alternative Mix,Alternative,Red Hot Chilli Peppers,,Alternative Mix,Higher Ground,18/18,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4106,music/Alternative/Red Hot Chilli Peppers/Alternative Mix/UEEC.m4a,UEEC.m4a,Alternative Mix,Alternative,Red Hot Chilli Peppers,,Alternative Mix,Under The Bridge,13/18,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4107,music/Alternative/Red Hot Chilli Peppers/Alternative Mix/VYXS.m4a,VYXS.m4a,Alternative Mix,Alternative,Red Hot Chilli Peppers,,Alternative Mix,By The Way,16/18,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4108,music/Alternative/Red Hot Chilli Peppers/Alternative Mix/ZIZP.m4a,ZIZP.m4a,Alternative Mix,Alternative,Red Hot Chilli Peppers,,Alternative Mix,The Zephyr Song,5/18,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4109,music/Alternative/Rob Thomas/Alternative Mix/UVOE.m4a,UVOE.m4a,Alternative Mix,Alternative,Rob Thomas,,Alternative Mix,This Is How A Heart Breaks,2/2,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4110,music/Alternative/Seether/Alternative Mix/DFFF.m4a,DFFF.m4a,Alternative Mix,Alternative,Seether,,Alternative Mix,Broken,3/18,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4111,music/Alternative/Semisonic/Semisonic/EIHL.m4a,EIHL.m4a,Semisonic,Alternative,Semisonic,,Semisonic,Closing Time,4/13,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4112,music/Alternative/Shinedown/Alternative Mix/ARMP.mp3,ARMP.mp3,Alternative Mix,Alternative,Shinedown,,Alternative Mix,Burning Bright,6,,2003,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4113,music/Alternative/Shinedown/Alternative Mix/BNLV.m4a,BNLV.m4a,Alternative Mix,Alternative,Shinedown,,Alternative Mix,Save Me,1/18,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4114,music/Alternative/Shinedown/Alternative Mix/DSNT.mp3,DSNT.mp3,Alternative Mix,Alternative,Shinedown,,Alternative Mix,All I Ever Wanted,8,,2003,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4115,music/Alternative/Shinedown/Alternative Mix/IULQ.mp3,IULQ.mp3,Alternative Mix,Alternative,Shinedown,,Alternative Mix,Heroes,2/13,,2005-10-04,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4116,music/Alternative/Shinedown/Alternative Mix/SWBE.mp3,SWBE.mp3,Alternative Mix,Alternative,Shinedown,,Alternative Mix,45,,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4117,music/Alternative/Soul Asylum/Soul Aslylum/MPHA.m4a,MPHA.m4a,Soul Aslylum,Alternative,Soul Asylum,,Soul Aslylum,Runaway Train,18/18,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4118,music/Alternative/Soundgarden/Alternative Mix/TBNZ.mp3,TBNZ.mp3,Alternative Mix,Alternative,Soundgarden,,Alternative Mix,Fell On Black Days,,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4119,music/Alternative/Staind/Alternative Mix/CAAX.m4a,CAAX.m4a,Alternative Mix,Alternative,Staind,,Alternative Mix,So Far Away,8/18,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4120,music/Alternative/Staind/Alternative Mix/SYUG.m4a,SYUG.m4a,Alternative Mix,Alternative,Staind,,Alternative Mix,Price To Play,15/17,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4121,music/Alternative/Stone Sour/Come What(Ever) May/BHIZ.m4a,BHIZ.m4a,Come What(Ever) May,Alternative,Stone Sour,,Come What(Ever) May,Socio,9/12,1/1,2006,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4122,music/Alternative/Stone Sour/Come What(Ever) May/FGXF.m4a,FGXF.m4a,Come What(Ever) May,Alternative,Stone Sour,,Come What(Ever) May,Cardiff,11/12,1/1,2006,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4123,music/Alternative/Stone Sour/Come What(Ever) May/GFCI.m4a,GFCI.m4a,Come What(Ever) May,Alternative,Stone Sour,,Come What(Ever) May,Sillyworld,4/12,1/1,2006,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4124,music/Alternative/Stone Sour/Come What(Ever) May/HETD.m4a,HETD.m4a,Come What(Ever) May,Alternative,Stone Sour,,Come What(Ever) May,30/30-150,1/12,1/1,2006,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4125,music/Alternative/Stone Sour/Come What(Ever) May/KTUL.m4a,KTUL.m4a,Come What(Ever) May,Alternative,Stone Sour,,Come What(Ever) May,Through Glass,8/12,1/1,2006,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4126,music/Alternative/Stone Sour/Come What(Ever) May/LHFU.m4a,LHFU.m4a,Come What(Ever) May,Alternative,Stone Sour,,Come What(Ever) May,Come What(Ever) May,2/12,1/1,2006,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4127,music/Alternative/Stone Sour/Come What(Ever) May/OTTD.m4a,OTTD.m4a,Come What(Ever) May,Alternative,Stone Sour,,Come What(Ever) May,1st Person,10/12,1/1,2006,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4128,music/Alternative/Stone Sour/Come What(Ever) May/PFOX.m4a,PFOX.m4a,Come What(Ever) May,Alternative,Stone Sour,,Come What(Ever) May,Zzyzx Rd.,12/12,1/1,2006,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4129,music/Alternative/Stone Sour/Come What(Ever) May/VOAR.m4a,VOAR.m4a,Come What(Ever) May,Alternative,Stone Sour,,Come What(Ever) May,Reborn,6/12,1/1,2006,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4130,music/Alternative/Stone Sour/Come What(Ever) May/WJPB.m4a,WJPB.m4a,Come What(Ever) May,Alternative,Stone Sour,,Come What(Ever) May,Made Of Scars,5/12,1/1,2006,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4131,music/Alternative/Stone Sour/Come What(Ever) May/WXIK.m4a,WXIK.m4a,Come What(Ever) May,Alternative,Stone Sour,,Come What(Ever) May,Hell & Consequences,3/12,1/1,2006,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4132,music/Alternative/Stone Sour/Come What(Ever) May/YLDV.m4a,YLDV.m4a,Come What(Ever) May,Alternative,Stone Sour,,Come What(Ever) May,Your God,7/12,1/1,2006,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4133,music/Alternative/Stone Sour/Stone Sour/BARY.m4a,BARY.m4a,Stone Sour,Alternative,Stone Sour,,Stone Sour,Orchids,3/14,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4134,music/Alternative/Stone Sour/Stone Sour/BJWP.m4a,BJWP.m4a,Stone Sour,Alternative,Stone Sour,,Stone Sour,Inhale,8/14,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4135,music/Alternative/Stone Sour/Stone Sour/DBES.m4a,DBES.m4a,Stone Sour,Alternative,Stone Sour,,Stone Sour,Monolith,7/14,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4136,music/Alternative/Stone Sour/Stone Sour/GEKA.m4a,GEKA.m4a,Stone Sour,Alternative,Stone Sour,,Stone Sour,Omega,14/14,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4137,music/Alternative/Stone Sour/Stone Sour/MHUD.m4a,MHUD.m4a,Stone Sour,Alternative,Stone Sour,,Stone Sour,Bother,9/14,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4138,music/Alternative/Stone Sour/Stone Sour/NSFK.m4a,NSFK.m4a,Stone Sour,Alternative,Stone Sour,,Stone Sour,Cold Reader,4/14,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4139,music/Alternative/Stone Sour/Stone Sour/NUHF.m4a,NUHF.m4a,Stone Sour,Alternative,Stone Sour,,Stone Sour,Blotter,5/14,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4140,music/Alternative/Stone Sour/Stone Sour/OIVB.m4a,OIVB.m4a,Stone Sour,Alternative,Stone Sour,,Stone Sour,Idle Hands,12/14,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4141,music/Alternative/Stone Sour/Stone Sour/OYSK.m4a,OYSK.m4a,Stone Sour,Alternative,Stone Sour,,Stone Sour,Choose,6/14,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4142,music/Alternative/Stone Sour/Stone Sour/SKYR.m4a,SKYR.m4a,Stone Sour,Alternative,Stone Sour,,Stone Sour,Tumult,13/14,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4143,music/Alternative/Stone Sour/Stone Sour/SVDL.m4a,SVDL.m4a,Stone Sour,Alternative,Stone Sour,,Stone Sour,Blue Study,10/14,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4144,music/Alternative/Stone Sour/Stone Sour/VMBX.m4a,VMBX.m4a,Stone Sour,Alternative,Stone Sour,,Stone Sour,Get Inside,2/14,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4145,music/Alternative/Stone Sour/Stone Sour/VSKG.m4a,VSKG.m4a,Stone Sour,Alternative,Stone Sour,,Stone Sour,Take A Number,11/14,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4146,music/Alternative/Sum 41/Alternative Mix/JBMY.m4a,JBMY.m4a,Alternative Mix,Alternative,Sum 41,,Alternative Mix,Still Waiting,2/18,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4147,music/Alternative/Switchfoot/Alternative Mix/EKZZ.m4a,EKZZ.m4a,Alternative Mix,Alternative,Switchfoot,,Alternative Mix,Meant To Live,16/19,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4148,music/Alternative/Taproot/Taproot/HHBA.m4a,HHBA.m4a,Taproot,Alternative,Taproot,,Taproot,Poem,14/18,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4149,music/Alternative/Tenacious D/Tenacious D/IHGN.mp3,IHGN.mp3,Tenacious D,Alternative,Tenacious D,,Tenacious D,Tribute,,,2001,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4150,music/Alternative/Tenacious D/Tenacious D/JWRV.mp3,JWRV.mp3,Tenacious D,Alternative,Tenacious D,,Tenacious D,Fuck Her Gently,,,2001,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4151,music/Alternative/Tenacious D/Tenacious D/XMEV.mp3,XMEV.mp3,Tenacious D,Alternative,Tenacious D,,Tenacious D,Wonderboy,4,,2001,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4152,music/Alternative/The Ataris/So Long Astoria/KINU.m4a,KINU.m4a,So Long Astoria,Alternative,The Ataris,,So Long Astoria,The Boys Of Summer,17/19,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4153,music/Alternative/The Deftones/Alternative Mix/LKMH.m4a,LKMH.m4a,Alternative Mix,Alternative,The Deftones,,Alternative Mix,Hole In The Earth,5/19,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4154,music/Alternative/The Deftones/Alternative Mix/ZEMX.m4a,ZEMX.m4a,Alternative Mix,Alternative,The Deftones,,Alternative Mix,Change,6/19,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4155,music/Alternative/The Fray/How To Save A Life/XEWS.mp3,XEWS.mp3,How To Save A Life,Alternative,The Fray,,How To Save A Life,Over My Head (Cable Car),,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4156,music/Alternative/The Killers/Alternative Mix/FKHE.m4a,FKHE.m4a,Alternative Mix,Alternative,The Killers,,Alternative Mix,Somebody Told Me,17/19,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4157,music/Alternative/The Killers/Alternative Mix/ILMY.m4a,ILMY.m4a,Alternative Mix,Alternative,The Killers,,Alternative Mix,When You Were Young,18/19,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4158,music/Alternative/The Killers/Alternative Mix/XALR.m4a,XALR.m4a,Alternative Mix,Alternative,The Killers,,Alternative Mix,Mr. Brightside,13/19,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4159,music/Alternative/The Offspring/Americana/LTVD.m4a,LTVD.m4a,Americana,Alternative,The Offspring,,Americana,Why Don't You Get A Job,12/13,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4160,music/Alternative/The Offspring/Americana/RXEL.m4a,RXEL.m4a,Americana,Alternative,The Offspring,,Americana,Pretty Fly For A White Guy,10/13,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4161,music/Alternative/The Offspring/Americana/WMBX.m4a,WMBX.m4a,Americana,Alternative,The Offspring,,Americana,Keep Em Seperated,9/13,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4162,music/Alternative/The Offspring/Americana/XYBI.m4a,XYBI.m4a,Americana,Alternative,The Offspring,,Americana,The Kids Aren't Alright,11/13,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4163,music/Alternative/The Verve/Alternative Mix/KGFY.m4a,KGFY.m4a,Alternative Mix,Alternative,The Verve,,Alternative Mix,Freshmen,17/17,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4164,music/Alternative/The Wallflowers/Alternative Mix/UJQK.m4a,UJQK.m4a,Alternative Mix,Alternative,The Wallflowers,,Alternative Mix,One Headlight,18/19,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4165,music/Alternative/Third Eyed Blind/Alternative Mix/MPHJ.m4a,MPHJ.m4a,Alternative Mix,Alternative,Third Eyed Blind,,Alternative Mix,Hows It Gonna Be,13/17,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4166,music/Alternative/Third Eyed Blind/Third Eyed Blind/HFLQ.m4a,HFLQ.m4a,Third Eyed Blind,Alternative,Third Eyed Blind,,Third Eyed Blind,Jumper,16/18,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4167,music/Alternative/Three Days Grace/Alternative Mix/EVDC.m4a,EVDC.m4a,Alternative Mix,Alternative,Three Days Grace,,Alternative Mix,I Hate Everything About You,19/19,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4168,music/Alternative/Three Days Grace/Alternative Mix/IQTF.m4a,IQTF.m4a,Alternative Mix,Alternative,Three Days Grace,,Alternative Mix,Just Like You,3/20,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4169,music/Alternative/Three Days Grace/Alternative Mix/SGEE.m4a,SGEE.m4a,Alternative Mix,Alternative,Three Days Grace,,Alternative Mix,Animal I Have Become,2/20,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4170,music/Alternative/Tom Petty/Alternative Mix/FJJS.m4a,FJJS.m4a,Alternative Mix,Alternative,Tom Petty,,Alternative Mix,Last Dance With Mary Jane,1/13,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4171,music/Alternative/Tonic/Alternative Mix/MLZB.m4a,MLZB.m4a,Alternative Mix,Alternative,Tonic,,Alternative Mix,If You Could Only See,4/17,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4172,music/Alternative/Violent Femmes/Grosse Pointe Blank Soundtrack/XDKZ.mp3,XDKZ.mp3,Grosse Pointe Blank Soundtrack,Alternative,Violent Femmes,,Grosse Pointe Blank Soundtrack,Big Hands,1,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4173,music/Alternative/Weezer/Alternative Mix/EQQF.m4a,EQQF.m4a,Alternative Mix,Alternative,Weezer,,Alternative Mix,Hashpipe,7/19,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
4174,music/Alternative/Weezer/Alternative Mix/HXRE.m4a,HXRE.m4a,Alternative Mix,Alternative,Weezer,,Alternative Mix,On Drugs,1/14,,,Alternative,metadata-conflict,0.6,metadata artist differs from folder artist guess
